periode,nama_dosen,mata_kuliah,program studi,kategori_komentar,komentar,label_sentimen,comment_length_chars,komentar_cleaned,word_count,sentiment_model_label_raw,sentiment_model_score,sentiment_label,label
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,Bisa tetap memberikan tugas kelompok atau mungkin diganti dengan tugas tambahan bagi yang berhalangan hadir karena sakit atau izin yang urgent agar dapat tetap mengerjar nilai,,175,bisa tetap memberikan tugas kelompok atau mungkin diganti dengan tugas tambahan bagi yang berhalangan hadir karena sakit atau izin yang urgent agar dapat tetap mengerjar nilai,26,LABEL_0,0.8407681584358215,negatif,0
2024-2,NASRUL,basis data,teknik informatika,kritik & saran,Sudah cukup baik,,16,sudah cukup baik,3,LABEL_1,0.9049065113067627,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,open question,Materi yang diberikan sudah sesuai hanya saja sesi praktikumnya bisa lebih lama sedikit,,87,materi yang diberikan sudah sesuai hanya saja sesi praktikumnya bisa lebih lama sedikit,13,LABEL_0,0.8877393007278442,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,sebelum nya saya minta maaf saya ingin mengasih saran untuk dosen pak rojul agar penyampaian materinya rada di perlambat agar rekan2 mahasiswa lain tidak selalu tertinggal terimakasih,,183,sebelum nya saya minta maaf saya ingin mengasih saran untuk dosen pak rojul agar penyampaian materinya rada di perlambat agar rekan2 mahasiswa lain tidak selalu tertinggal terimakasih,27,LABEL_0,0.6968468427658081,negatif,0
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,Sudah sangat baik dan mudah dipahami pembelajarannya,,52,sudah sangat baik dan mudah dipahami pembelajarannya,7,LABEL_1,0.9852834939956665,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,"Seringkali materi teori disampaikan secara padat, namun kurang diimbangi dengan demonstrasi langsung atau studi kasus implementasi nyata.",,137,seringkali materi teori disampaikan secara padat namun kurang diimbangi dengan demonstrasi langsung atau studi kasus implementasi nyata,17,LABEL_0,0.8447599411010742,negatif,0
2024-2,NASRUL,pengantar basis data,bisnis digital,open question,seruuu apalagi pas bagian praktiknyaa,,37,seruuu apalagi pas bagian praktiknyaa,5,LABEL_1,0.8241588473320007,positif,1
2024-1,AHMAD RIO ADRIANSYAH,matematika komputer,teknik informatika,kritik & saran,semoga bertemu lagi di semester depan pak,,41,semoga bertemu lagi di semester depan pak,7,LABEL_1,0.9167901873588562,positif,1
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,"Tidak ada, materi sudah cukup jelas karna dosen selalu mengirim materi di elena",,79,tidak ada materi sudah cukup jelas karna dosen selalu mengirim materi di elena,13,LABEL_0,0.9798889756202698,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,teknik informatika,open question,"Pembelajaran cukup baik, namun penyampaian antara dosen dan asdos sering diulang sehingga terkadang over jam mata kuliah",,120,pembelajaran cukup baik namun penyampaian antara dosen dan asdos sering diulang sehingga terkadang over jam mata kuliah,17,LABEL_0,0.9194791913032532,negatif,0
2024-1,SALMAN EL FARISI,enterprise architecture integration,sistem informasi,open question,"tiap kelompok harusnya dapet presentasi pakk, kemarin saya udh tunggu2 mau presentasi ga kedapetan hehe",,103,tiap kelompok harusnya dapet presentasi pakk kemarin saya udh tunggu2 mau presentasi ga kedapetan hehe,15,LABEL_0,0.9732022285461426,negatif,0
2024-2,Armiati,bahasa inggris 1,teknik informatika,kritik & saran,Semoga kedepanya bisa lebih baik lagi,,37,semoga kedepanya bisa lebih baik lagi,6,LABEL_1,0.9801809191703796,positif,1
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,Alhamdulillah seru banget belajar Digital Branding bnyk insight yg didapat,,74,alhamdulillah seru banget belajar digital branding bnyk insight yg didapat,10,LABEL_1,0.994392454624176,positif,1
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,Mungkin bisa dikurangi sedikit materinya karena cukup overload,,62,mungkin bisa dikurangi sedikit materinya karena cukup overload,8,LABEL_0,0.897226870059967,negatif,0
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,kritik & saran,sudah baik dan bijaksanaa,,25,sudah baik dan bijaksanaa,4,LABEL_1,0.9023457765579224,positif,1
2024-1,AHMAD RIO ADRIANSYAH,matematika komputer,teknik informatika,kritik & saran,"Semoga untuk kedepannya materinya semakin mudah untuk dipelajari, dan juga dipahami dengan baik.",,96,semoga untuk kedepannya materinya semakin mudah untuk dipelajari dan juga dipahami dengan baik,13,LABEL_1,0.9885317087173462,positif,1
2024-2,REZA MAULANA,cloud computing,teknik informatika,kritik & saran,menurut saya saat pembagian kelompok ada baiknya diacak saja tiap kelas,,71,menurut saya saat pembagian kelompok ada baiknya diacak saja tiap kelas,11,LABEL_0,0.921271800994873,negatif,0
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,kritik & saran,Makasih banyak Bu tifanny untuk satu semesternya saya sangat bangga pernah di ajar satu semester sama bapak terimakasih ilmu yang sudah bapak berikan saya akan pergunakan sebaik baiknya untuk masa depan saya kelak,,213,makasih banyak bu tifanny untuk satu semesternya saya sangat bangga pernah di ajar satu semester sama bapak terimakasih ilmu yang sudah bapak berikan saya akan pergunakan sebaik baiknya untuk masa depan saya kelak,33,LABEL_1,0.9831748604774475,positif,1
2024-1,EFRIZAL ZAIDA,administrasi jaringan,teknik informatika,kritik & saran,materi bisa di update lebih tepat waktu lagi,,44,materi bisa di update lebih tepat waktu lagi,8,LABEL_1,0.728700578212738,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,berdoa sebelum melaksanakan dan sesudah melaksanakan pembelajaran,,65,berdoa sebelum melaksanakan dan sesudah melaksanakan pembelajaran,7,LABEL_0,0.8335448503494263,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,kritik & saran,semoga ilmunya berkah dan bermanfaat,,36,semoga ilmunya berkah dan bermanfaat,5,LABEL_1,0.9903821349143982,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,kritik & saran,sudah bagus namun dalam menjelaskan teralu cepet,,48,sudah bagus namun dalam menjelaskan teralu cepet,7,LABEL_0,0.8979620337486267,negatif,0
2024-2,NASRUL,basis data,teknik informatika,kritik & saran,"Penyampaian materi oleh dosen sudah baik dan cukup mudah dipahami. Namun, akan lebih menarik jika dosen dapat lebih banyak memberikan contoh nyata dari industri, serta memberikan waktu untuk diskusi terbuka di akhir pertemuan agar mahasiswa bisa bertanya tanpa terburu-buru. Terima kasih atas dedikasi dan bimbingannya selama ini.",,330,penyampaian materi oleh dosen sudah baik dan cukup mudah dipahami namun akan lebih menarik jika dosen dapat lebih banyak memberikan contoh nyata dari industri serta memberikan waktu untuk diskusi terbuka di akhir pertemuan agar mahasiswa bisa bertanya tanpa terburu buru terima kasih atas dedikasi dan bimbingannya selama ini,48,LABEL_1,0.9063529968261719,positif,1
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,kritik & saran,"Saya mohon untuk menggunakan kata-kata akademik diselingi dengan maknanya, karena sebagian dari kami merasa bingung ketika mendengarkan penjelasan bapak",,152,saya mohon untuk menggunakan kata kata akademik diselingi dengan maknanya karena sebagian dari kami merasa bingung ketika mendengarkan penjelasan bapak,20,LABEL_0,0.8988822102546692,negatif,0
2024-2,Armiati,bahasa inggris 1,teknik informatika,open question,Materi yang di berikan membuat saya improve dalam memperdalam b eng,,67,materi yang di berikan membuat saya improve dalam memperdalam b eng,11,LABEL_1,0.8268221616744995,positif,1
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,mungkin bisa ditambahkan dokumen pendukung agar mahasiswa tidak kesulitan mencari materinya,,91,mungkin bisa ditambahkan dokumen pendukung agar mahasiswa tidak kesulitan mencari materinya,11,LABEL_0,0.7061517834663391,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,kritik & saran,respon harus diperbaiki terhadap mahasiswa,,42,respon harus diperbaiki terhadap mahasiswa,5,LABEL_0,0.9854148626327515,negatif,0
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,kritik & saran,Sangat mengerti di ajarkan dosen pak latif dan terimakasih pak,,62,sangat mengerti di ajarkan dosen pak latif dan terimakasih pak,10,LABEL_1,0.9754398465156555,positif,1
2024-2,REZA MAULANA,cloud computing,sistem informasi,open question,mata kuliah sangat membantu,,27,mata kuliah sangat membantu,4,LABEL_1,0.9749181270599365,positif,1
2024-2,NASRUL,basis data,teknik informatika,open question,"Cara memgajar nya udah bagus bangett, apa lagi untuk pemilihan asdos nya enak jadi bisa cepat paham",,99,cara memgajar nya udah bagus bangett apa lagi untuk pemilihan asdos nya enak jadi bisa cepat paham,17,LABEL_1,0.9793040752410889,positif,1
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,kritik & saran,agar pembelajarannya bapaknya menjelaskan secara tatap muka secara langsung,,75,agar pembelajarannya bapaknya menjelaskan secara tatap muka secara langsung,9,LABEL_0,0.7296969890594482,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,teknik informatika,open question,"Terus mengikuti perkembangan zaman, terkait teknologi yang sedang ramai dalam materinya",,87,terus mengikuti perkembangan zaman terkait teknologi yang sedang ramai dalam materinya,11,LABEL_1,0.8359679579734802,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,bapak dosennya sangat seru dan di tiadakan untuk menulis materi dari presentasi,,79,bapak dosennya sangat seru dan di tiadakan untuk menulis materi dari presentasi,12,LABEL_1,0.9388828277587891,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,Nuhun ilmu dan relasinya pak,,28,nuhun ilmu dan relasinya pak,5,LABEL_1,0.835972249507904,positif,1
2024-2,REZA MAULANA,cloud computing,teknik informatika,kritik & saran,Asik dosen nya gaul,,19,asik dosen nya gaul,4,LABEL_1,0.8616058826446533,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,open question,Di tingkatkan lagi,,18,di tingkatkan lagi,3,LABEL_0,0.7970519065856934,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,"terkadang dosennya terlalu basa basi, kalau lagi fokus dosennya malah ngomong jadi ga fokus",,91,terkadang dosennya terlalu basa basi kalau lagi fokus dosennya malah ngomong jadi ga fokus,14,LABEL_0,0.9874657988548279,negatif,0
2024-2,NASRUL,basis data,teknik informatika,open question,selalu baik pak dan sukses terus buat pak nasrul,,48,selalu baik pak dan sukses terus buat pak nasrul,9,LABEL_1,0.9949722290039062,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,"Mungkin untuk kedepan nya bisa langsung praktek dengan switch beneran, walaupun udh simulasi menggunakan Cisco tapi agak kurang aja jika tidak di praktekan ke dunia nyata.",,171,mungkin untuk kedepan nya bisa langsung praktek dengan switch beneran walaupun udh simulasi menggunakan cisco tapi agak kurang aja jika tidak di praktekan ke dunia nyata,26,LABEL_0,0.7089195251464844,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,kritik & saran,Saya ucapkan terima kasih banyak atas ilmu dan bimbingannya kepada pak sirojul. Menurut saya penyampaian cukup mudah di pahami dan kondusif. Semoga kedepannya bisa lebih baik lagi,,179,saya ucapkan terima kasih banyak atas ilmu dan bimbingannya kepada pak sirojul menurut saya penyampaian cukup mudah di pahami dan kondusif semoga kedepannya bisa lebih baik lagi,27,LABEL_1,0.9796980619430542,positif,1
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,"tidak ada, perkuliahan ini sangat menarik dan menyenangkan",,58,tidak ada perkuliahan ini sangat menarik dan menyenangkan,8,LABEL_1,0.7033408284187317,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,kritik & saran,Semoga semakin mudah di pahami penjelasannya,,44,semoga semakin mudah di pahami penjelasannya,6,LABEL_1,0.9823731184005737,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,open question,jangan terlalu cepat prateknya,,30,jangan terlalu cepat prateknya,4,LABEL_0,0.9399628043174744,negatif,0
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,"awal mula pembelajaran PDPL di se02 saya merasa kurang paham, tetapi setelah dilakukan rolling class saya sangat paham materi yg dijelaskan",,139,awal mula pembelajaran pdpl di se02 saya merasa kurang paham tetapi setelah dilakukan rolling class saya sangat paham materi yg dijelaskan,21,LABEL_0,0.7594609260559082,negatif,0
2024-2,SALMAN EL FARISI,pemrograman web 2,teknik informatika,open question,Semoga kedepannya makin sukses,,30,semoga kedepannya makin sukses,4,LABEL_1,0.9954480528831482,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,kritik & saran,oiya kalau lagi menjelaskan codingan mungkin bisa di pelanin lagi ngodingnya saya ketinggalan jauh pak mohon maaf masih susah kalau cepet-cepet semoga jadi bahan evaluasi bisa di pelanin lagi saat menjelaskan codingan,,217,oiya kalau lagi menjelaskan codingan mungkin bisa di pelanin lagi ngodingnya saya ketinggalan jauh pak mohon maaf masih susah kalau cepet cepet semoga jadi bahan evaluasi bisa di pelanin lagi saat menjelaskan codingan,33,LABEL_0,0.7909131050109863,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,kritik & saran,asdosnya kalo bisa satu kelas 2 orang agar mahasiswa bisa bertanya tidak hanya kepada 1 asdos saja,,98,asdosnya kalo bisa satu kelas 2 orang agar mahasiswa bisa bertanya tidak hanya kepada 1 asdos saja,17,LABEL_0,0.8979240655899048,negatif,0
2024-1,ZAKI IMADUDDIN,pengolahan citra,teknik informatika,open question,Semoga ke depannya bisa lebih baik lagi dalam penyampaian materi yang akan disampaikan ke mahasiswa,,99,semoga ke depannya bisa lebih baik lagi dalam penyampaian materi yang akan disampaikan ke mahasiswa,15,LABEL_1,0.9347054958343506,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,open question,Asdos kurang jelas menjelaskan terlihat kurang ikhlas,,53,asdos kurang jelas menjelaskan terlihat kurang ikhlas,7,LABEL_0,0.9897027611732483,negatif,0
2024-1,NASRUL,pemrograman web 1,teknik informatika,open question,Mohon untuk mencerahkan layar ppt bagi mahasisaa yg dibelakang. Karena kurang terlihat.,,87,mohon untuk mencerahkan layar ppt bagi mahasisaa yg dibelakang karena kurang terlihat,12,LABEL_0,0.9678025841712952,negatif,0
2024-2,NASRUL,basis data,teknik informatika,kritik & saran,tidak ada sudah sangat baik justru saya yang harus memperbaik diri dalam mengikuti mata kuliah ini!,,99,tidak ada sudah sangat baik justru saya yang harus memperbaik diri dalam mengikuti mata kuliah ini,16,LABEL_0,0.6141265630722046,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,lebih diperjelas untuk materinya,,32,lebih diperjelas untuk materinya,4,LABEL_0,0.7998352646827698,negatif,0
2024-2,ZAKI IMADUDDIN,kecerdasan artifisial,bisnis digital,kritik & saran,"untuk dosen masi kurang sekali dalam mengisi kelas pada saat pembelajaran dimulai karena dosen sering sekali tidak masuk kekelas ataupun terkadang dosen juga telat pada saat masuk kelas, terlebih lagi jika dosen tidak hadir dosen selalu dadakan saat memberikan informasi pada grup chat, selain itu cara mengajar dosen juga kurang interaktif karena dosen hanya menyuruh kami untuk mengerjakan tugas/presentasi setiap harinya jadi dosen sama sekalli memberikan arahan pada pembelajaran ini dan menurut saya sistem jadwal mata kuliah ini sangat kurang jelas",,554,untuk dosen masi kurang sekali dalam mengisi kelas pada saat pembelajaran dimulai karena dosen sering sekali tidak masuk kekelas ataupun terkadang dosen juga telat pada saat masuk kelas terlebih lagi jika dosen tidak hadir dosen selalu dadakan saat memberikan informasi pada grup chat selain itu cara mengajar dosen juga kurang interaktif karena dosen hanya menyuruh kami untuk mengerjakan tugas presentasi setiap harinya jadi dosen sama sekalli memberikan arahan pada pembelajaran ini dan menurut saya sistem jadwal mata kuliah ini sangat kurang jelas,82,LABEL_0,0.9031044244766235,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,kritik & saran,"Saya sangat mengapresiasi cara mengajar Pak Imam. Salah satu hal yang saya nilai positif adalah kebijakan terkait deadline tugas yang cukup fleksibel, yaitu diberikan waktu satu minggu. Hal ini sangat membantu mahasiswa agar tidak terbebani dengan tugas yang harus dikerjakan dalam waktu singkat dan dapat lebih fokus dalam memahami materi. Saya rasa pendekatan ini sudah sangat baik dan sebaiknya tetap dipertahankan. Terima kasih atas ilmu dan bimbingannya selama semester 3 ini.",,481,saya sangat mengapresiasi cara mengajar pak imam salah satu hal yang saya nilai positif adalah kebijakan terkait deadline tugas yang cukup fleksibel yaitu diberikan waktu satu minggu hal ini sangat membantu mahasiswa agar tidak terbebani dengan tugas yang harus dikerjakan dalam waktu singkat dan dapat lebih fokus dalam memahami materi saya rasa pendekatan ini sudah sangat baik dan sebaiknya tetap dipertahankan terima kasih atas ilmu dan bimbingannya selama semester 3 ini,71,LABEL_1,0.8659800887107849,positif,1
